events count, average value,lower bound - 0.3, upper bound - 0.3, timeSpent
554,5424.05144033,3796.83600823,7051.26687243,1393
555,5430.97938144,3801.68556701,7060.27319588,1393
556,5423.50826446,3796.45578512,7050.5607438,1393
557,5422.32298137,3795.62608696,7049.01987578,1408
558,5424.76556017,3797.33589212,7052.19522822,1408
559,5415.28690229,3790.7008316,7039.87297297,1408
560,5409.26666667,3786.48666667,7032.04666667,1408
561,5408.4822547,3785.93757829,7031.02693111,1411
562,5413.20292887,3789.24205021,7037.16380753,1411
563,5409.70020964,3786.79014675,7032.61027254,1411
564,5412.36134454,3788.65294118,7036.0697479,1412
565,5402.94105263,3782.05873684,7023.82336842,1412
566,5396.82700422,3777.77890295,7015.87510549,1416
567,5391.44820296,3774.01374207,7008.88266385,1417
568,5402.07627119,3781.45338983,7022.69915254,1417
569,5395.01273885,3776.5089172,7013.51656051,1417
570,5400.87446809,3780.61212766,7021.13680851,1417
571,5401.62260128,3781.1358209,7022.10938166,1417
572,5412.87820513,3789.01474359,7036.74166667,1417
573,5415.63383298,3790.94368308,7040.32398287,1417
574,5422.49356223,3795.74549356,7049.2416309,1424
575,5414.84516129,3790.3916129,7039.29870968,1424
576,5410.29956897,3787.20969828,7033.38943966,1428
577,5401.35930736,3780.95151515,7021.76709957,1428
578,5400.79697624,3780.55788337,7021.03606911,1432
579,5397.03687636,3777.92581345,7016.14793926,1433
580,5408.47826087,3785.93478261,7031.02173913,1433
581,5405.04793028,3783.5335512,7026.56230937,1433
582,5430.84210526,3801.58947368,7060.09473684,1434
583,5421.96498906,3795.37549234,7048.55448578,1434
584,5411.05895197,3787.74126638,7034.37663755,1434
585,5437.06153846,3805.94307692,7068.18,1434
586,5264.76721311,3685.33704918,6844.19737705,1438
587,5264.04582651,3684.83207856,6843.25957447,1438
588,5432.92935982,3803.05055188,7062.80816777,1440
589,5436.03318584,3805.22323009,7066.84314159,1440
590,5446.37250554,3812.46075388,7080.28425721,1440
591,5450.50666667,3815.35466667,7085.65866667,1440
592,5441.51002227,3809.05701559,7073.96302895,1440
593,5450.44196429,3815.309375,7085.57455357,1440
594,5457.70917226,3820.39642058,7095.02192394,1440
595,5446.42696629,3812.4988764,7080.35505618,1441
596,5453.39051919,3817.37336343,7089.40767494,1441
597,5465.70135747,3825.99095023,7105.41176471,1441
598,5259.26960784,3681.48872549,6837.0504902,1442
599,5475.44671202,3832.81269841,7118.08072562,1448
600,5472.875,3831.0125,7114.7375,1448
601,5476.6309795,3833.64168565,7119.62027335,1448
602,5480.88356164,3836.61849315,7125.14863014,1448
603,5258.5681445,3680.99770115,6836.13858785,1448
604,5261.14638158,3682.80246711,6839.49029605,1456
605,5258.62108731,3681.03476112,6836.20741351,1456
606,5263.53145695,3684.47201987,6842.59089404,1456
607,5271.33333333,3689.93333333,6852.73333333,1460
608,5270.1014975,3689.07104825,6851.13194676,1468
609,5264.11166667,3684.87816667,6843.34516667,1468
610,5270.40734558,3689.2851419,6851.52954925,1468
611,5265.74916388,3686.02441472,6845.47391304,1468
612,5272.99497487,3691.09648241,6854.89346734,1472
613,5261.7096248,3683.19673736,6840.22251223,1476
614,5259.06677524,3681.34674267,6836.78680782,1477
615,5256.27317073,3679.39121951,6833.15512195,1483
616,5253.12965964,3677.19076175,6829.06855754,1497
617,5251.92207792,3676.34545455,6827.4987013,1497
618,5242.02584814,3669.4180937,6814.63360258,1517
619,5240.84911717,3668.59438202,6813.10385233,1517
620,5237.77170418,3666.44019293,6809.10321543,1517
621,5230.84863124,3661.59404187,6800.10322061,1520
622,5236.76451613,3665.73516129,6807.79387097,1520
623,5248.1407767,3673.69854369,6822.58300971,1520
624,5218.52698413,3652.96888889,6784.08507937,1520
625,5226.42607313,3658.49825119,6794.35389507,1521
626,5217.9556962,3652.56898734,6783.34240506,1524
627,5228.28821656,3659.80175159,6796.77468153,1524
628,5235.16427432,3664.61499203,6805.71355662,1528
629,5229.33865815,3660.5370607,6798.14025559,1528
630,5235.984,3665.1888,6806.7792,1528
631,5234.43910256,3664.10737179,6804.77083333,1528
632,5212.27014218,3648.58909953,6775.95118483,1528
633,5212.63074485,3648.84152139,6776.4199683,1532
634,5217.09463722,3651.96624606,6782.22302839,1532
635,5215.63307087,3650.94314961,6780.32299213,1536
636,5219.79716981,3653.85801887,6785.73632075,1540
637,5220.95918367,3654.67142857,6787.24693878,1544
638,5217.58372457,3652.3086072,6782.85884194,1545
639,5220.78369906,3654.54858934,6787.01880878,1559
640,5216.5015625,3651.55109375,6781.45203125,1559
641,5217.60374415,3652.3226209,6782.88486739,1567
642,5213.35303266,3649.34712286,6777.35894246,1572
643,5212.9470405,3649.06292835,6776.83115265,1572
644,5211.81055901,3648.2673913,6775.35372671,1573
645,5213.51317829,3649.45922481,6777.56713178,1576
646,5217.43343653,3652.20340557,6782.66346749,1584
647,5215.00927357,3650.5064915,6779.51205564,1595
648,5220.37654321,3654.26358025,6786.48950617,1604
649,5218.11248074,3652.67873652,6783.54622496,1609
650,5221.97384615,3655.38169231,6788.566,1609
651,5221.85560676,3655.29892473,6788.41228879,1614
652,5218.48619632,3652.94033742,6784.03205521,1616
653,5222.86391437,3656.00474006,6789.72308869,1616
654,5229.01679389,3660.31175573,6797.72183206,1618
655,5215.70903522,3650.99632466,6780.42174579,1620
656,5222.5472561,3655.78307927,6789.31143293,1620
657,5225.48554033,3657.83987823,6793.13120244,1620
658,5223.87993921,3656.71595745,6791.04392097,1620
659,5217.65553869,3652.35887709,6782.9522003,1622
660,5213.32424242,3649.3269697,6777.32151515,1623
661,5211.61270802,3648.12889561,6775.09652042,1623
662,5205.91691843,3644.1418429,6767.69199396,1623
663,5206.88235294,3644.81764706,6768.94705882,1628
664,5204.46987952,3643.12891566,6765.81084337,1628
665,5204.60902256,3643.22631579,6765.99172932,1632
666,5209.15465465,3646.40825826,6771.90105105,1632
667,5211.23838081,3647.86686657,6774.60989505,1636
668,5216.10928144,3651.27649701,6780.94206587,1636
669,5221.96562033,3655.37593423,6788.55530643,1636
670,5216.2761194,3651.39328358,6781.15895522,1637
671,5219.36959762,3653.55871833,6785.1804769,1637
672,5215.94196429,3651.159375,6780.72455357,1639
673,5218.18573551,3652.73001486,6783.64145617,1648
674,5213.59198813,3649.51439169,6777.66958457,1648
675,5210.05925926,3647.04148148,6773.07703704,1653
676,5210.84467456,3647.59127219,6774.09807692,1655
677,5204.77104874,3643.33973412,6766.20236337,1656
678,5204.91887906,3643.44321534,6766.39454277,1660
679,5186.11062591,3630.27743814,6741.94381368,1662
680,5188.67638484,3632.07346939,6745.27930029,1663
681,5193.59416058,3635.51591241,6751.67240876,1663
682,5207.28718704,3645.10103093,6769.47334315,1663
683,5195.50292398,3636.85204678,6754.15380117,1663
684,5202.38506589,3641.66954612,6763.10058565,1663
685,5204.51906158,3643.16334311,6765.87478006,1663
686,5198.89133627,3639.22393539,6758.55873715,1663
687,5204.24852941,3642.97397059,6765.52308824,1664
688,5185.16860465,3629.61802326,6740.71918605,1665
689,5187.51523948,3631.26066763,6743.76981132,1667
690,5185.26811594,3629.68768116,6740.84855072,1668
691,5183.36758321,3628.35730825,6738.37785818,1669
692,5188.61849711,3632.03294798,6745.20404624,1669
693,5185.87734488,3630.11414141,6741.64054834,1670
694,5180.97838617,3626.68487032,6735.27190202,1671
695,5188.28062678,3631.79643875,6744.76481481,1672
696,5188.05848787,3631.64094151,6744.47603424,1673
697,5189.65428571,3632.758,6746.55057143,1678
698,5191.32761087,3633.92932761,6748.72589413,1682
699,5196.16905444,3637.31833811,6755.01977077,1685
700,5194.84361549,3636.39053085,6753.29670014,1689
701,5190.35488506,3633.24841954,6747.46135057,1698
702,5187.09784173,3630.96848921,6743.22719424,1698
703,5209.26216216,3646.48351351,6772.04081081,1700
704,5209.70771313,3646.79539919,6772.62002706,1701
705,5204.8699187,3643.40894309,6766.33089431,1702
706,5207.46947083,3645.22862958,6769.71031208,1702
707,5212.14130435,3648.49891304,6775.78369565,1703
708,5207.69659864,3645.38761905,6770.00557823,1707
709,5209.40735695,3646.58514986,6772.22956403,1711
710,5212.51296044,3648.75907231,6776.26684857,1714
711,5210.44535519,3647.31174863,6773.57896175,1715
712,5214.62106703,3650.23474692,6779.00738714,1716
713,5212.8260274,3648.97821918,6776.67383562,1719
714,5210.14403292,3647.10082305,6773.1872428,1721
715,5208.43131868,3645.90192308,6770.96071429,1722
716,5204.53094911,3643.17166437,6765.89023384,1728
717,5201.65289256,3641.15702479,6762.14876033,1729
718,5196.10758621,3637.27531034,6754.93986207,1730
719,5192.08149171,3634.4570442,6749.70593923,1736
720,5191.49100968,3634.04370678,6748.93831259,1739
721,5189.22022161,3632.45415512,6745.98628809,1739
722,5189.0443828,3632.33106796,6745.75769764,1739
723,5191.24722222,3633.87305556,6748.62138889,1739
724,5192.03755216,3634.42628651,6749.6488178,1748
725,5194.14623955,3635.90236769,6752.39011142,1749
726,5201.11436541,3640.78005579,6761.44867503,1751
727,5195.61592179,3636.93114525,6754.30069832,1752
728,5213.60449735,3649.52314815,6777.68584656,1753
729,5210.48480845,3647.33936592,6773.63025099,1761
730,5208.33815789,3645.83671053,6770.83960526,1763
731,5205.41130092,3643.78791064,6767.0346912,1764
732,5202.56167979,3641.79317585,6763.33018373,1766
733,5203.63695937,3642.54587156,6764.72804718,1767
734,5198.43356643,3638.9034965,6757.96363636,1768
735,5193.40616246,3635.38431373,6751.4280112,1769
736,5188.04628331,3631.63239832,6744.4601683,1771
737,5183.65870787,3628.56109551,6738.75632022,1772
738,5190.0140647,3633.00984529,6747.01828411,1774
739,5185.78591549,3630.05014085,6741.52169014,1775
740,5185.39915374,3629.77940762,6741.01889986,1776
741,5191.84180791,3634.28926554,6749.39435028,1778
742,5187.17114569,3631.01980198,6743.32248939,1779
743,5190.49150142,3633.34405099,6747.63895184,1780
744,5192.64539007,3634.85177305,6750.43900709,1781
745,5193.60369318,3635.52258523,6751.68480114,1782
746,5189.07681366,3632.35376956,6745.79985775,1782
747,5205.36387435,3643.75471204,6766.97303665,1782
748,5207.51895425,3645.26326797,6769.77464052,1783
749,5205.99869452,3644.19908616,6767.79830287,1783
750,5208.54413702,3645.98089592,6771.10737813,1783
751,5205.21503958,3643.6505277,6766.77955145,1783
752,5209.75629139,3646.82940397,6772.68317881,1783
753,5208.53050398,3645.97135279,6771.08965517,1783
754,5204.43957503,3643.10770252,6765.77144754,1784
755,5200.48005319,3640.33603723,6760.62406915,1784
756,5201.8988016,3641.32916112,6762.46844208,1784
757,5199.204,3639.4428,6758.9652,1784
758,5205.48998665,3643.84299065,6767.13698264,1784
759,5211.25668449,3647.87967914,6774.63368984,1784
760,5212.83400268,3648.98380187,6776.68420348,1784
761,5208.46514745,3645.92560322,6771.00469169,1784
762,5212.77449664,3648.94214765,6776.60684564,1784
763,5207.73387097,3645.41370968,6770.05403226,1785
764,5210.83445491,3647.58411844,6774.08479139,1785
765,5208.01752022,3645.61226415,6770.42277628,1785
766,5203.08232119,3642.15762483,6764.00701754,1785
767,5191.62857143,3634.14,6749.11714286,1785
768,5195.69960988,3636.98972692,6754.40949285,1786
769,5197.86588542,3638.50611979,6757.22565104,1786
770,5201.12907432,3640.79035202,6761.46779661,1786
771,5197.38651102,3638.17055772,6756.60246433,1786
772,5196.06994819,3637.24896373,6754.89093264,1786
773,5200.97930142,3640.685511,6761.27309185,1787
774,5195.74806202,3637.02364341,6754.47248062,1787
775,5192.96005155,3635.07203608,6750.84806701,1788
776,5189.51225806,3632.65858065,6746.36593548,1789
777,5192.06306306,3634.44414414,6749.68198198,1790
778,5192.45886889,3634.72120823,6750.19652956,1792
779,5186.2156611,3630.35096277,6742.08035944,1793
780,5185.54358974,3629.88051282,6741.20666667,1794
781,5186.20102433,3630.34071703,6742.06133163,1796
782,5185.4859335,3629.84015345,6741.13171355,1797
783,5181.1660281,3626.81621967,6735.51583653,1799
784,5175.9247449,3623.14732143,6728.70216837,1800
785,5169.61146497,3618.72802548,6720.49490446,1801
786,5174.79262087,3622.35483461,6727.23040712,1803
787,5175.82719187,3623.07903431,6728.57534943,1804
788,5177.86294416,3624.50406091,6731.22182741,1806
789,5174.626109,3622.2382763,6727.0139417,1807
790,5172.19240506,3620.53468354,6723.85012658,1808
791,5174.81163085,3622.36814159,6727.2551201,1810
792,5171.46717172,3620.0270202,6722.90732323,1820
793,5168.33921816,3617.83745271,6718.84098361,1859
794,5173.88790932,3621.72153652,6726.05428212,1862
795,5178.81509434,3625.17056604,6732.45962264,1872
796,5183.13442211,3628.19409548,6738.07474874,1876
797,5178.54203262,3624.97942284,6732.10464241,1880
798,5183.61152882,3628.52807018,6738.69498747,1881
799,5188.38047559,3631.86633292,6744.89461827,1900
800,5189.86,3632.902,6746.818,1907
801,5198.08354115,3638.6584788,6757.50860349,1911
802,5194.94506866,3636.46154806,6753.42858926,1911
803,5193.00871731,3635.10610212,6750.9113325,1911
804,5189.70895522,3632.79626866,6746.62164179,1920
805,5194.60372671,3636.2226087,6752.98484472,1921
806,5191.13771712,3633.79640199,6748.47903226,1922
807,5189.80545229,3632.8638166,6746.74708798,1922
808,5184.16955446,3628.91868812,6739.42042079,1922
809,5181.93325093,3627.35327565,6736.51322621,1923
810,5187.24074074,3631.06851852,6743.41296296,1923
811,5184.9161529,3629.44130703,6740.39099877,1924
812,5185.591133,3629.9137931,6741.26847291,1924
813,5182.97908979,3628.08536285,6737.87281673,1924
814,5177.80589681,3624.46412776,6731.14766585,1925
815,5173.37177914,3621.3602454,6725.38331288,1925
816,5172.28186275,3620.59730392,6723.96642157,1926
817,5169.500612,3618.6504284,6720.35079559,1926
818,5170.90586797,3619.63410758,6722.17762836,1926
819,5174.60805861,3622.22564103,6726.99047619,1926
820,5173.5902439,3621.51317073,6725.66731707,1927
821,5167.38124239,3617.16686967,6717.5956151,1927
822,5165.50121655,3615.85085158,6715.15158151,1927
823,5166.036452,3616.2255164,6715.84738761,1928
824,5170.02184466,3619.01529126,6721.02839806,1928
825,5164.37939394,3615.06557576,6713.69321212,1928
826,5166.6937046,3616.68559322,6716.70181598,1929
827,5172.05562273,3620.43893591,6723.67230955,1929
828,5170.55434783,3619.38804348,6721.72065217,1929
829,5172.63208685,3620.8424608,6724.42171291,1929
830,5175.03373494,3622.52361446,6727.54385542,1930
831,5179.43561974,3625.60493381,6733.26630566,1930
832,5174.57331731,3622.20132212,6726.9453125,1930
833,5170.91116447,3619.63781513,6722.18451381,1930
834,5170.0911271,3619.06378897,6721.11846523,1931
835,5171.0011976,3619.70083832,6722.30155689,1939
836,5172.47727273,3620.73409091,6724.22045455,1942
837,5166.32497013,3616.42747909,6716.22246117,1947
838,5163.20047733,3614.24033413,6712.16062053,1949
839,5167.34326579,3617.14028605,6717.54624553,1949
840,5165.89761905,3616.12833333,6715.66690476,1949
841,5163.69322235,3614.58525565,6712.80118906,1953
842,5161.57957245,3613.10570071,6710.05344418,1955
843,5164.17437722,3614.92206406,6713.42669039,1955
844,5169.41824645,3618.59277251,6720.24372038,1959
845,5167.0459364,3616.93215548,6717.15971731,1962
846,5168.19811321,3617.73867925,6718.65754717,1962
847,5170.29634002,3619.20743802,6721.38524203,1962
848,5167.92434988,3617.54704492,6718.30165485,1962
849,5168.29349112,3617.80544379,6718.78153846,1963
850,5172.51411765,3620.75988235,6724.26835294,1963
851,5176.21504113,3623.35052879,6729.07955347,1963
852,5174.92605634,3622.44823944,6727.40387324,1963
853,5169.90269637,3618.93188746,6720.87350528,1964
854,5174.20257611,3621.94180328,6726.46334895,1964
855,5175.02105263,3622.51473684,6727.52736842,1964
856,5172.4614486,3620.72301402,6724.19988318,1965
857,5170.2403734,3619.16826138,6721.31248541,1965
858,5175.07226107,3622.55058275,6727.59393939,1965
859,5177.72875437,3624.41012806,6731.04738068,1965
860,5176.1435132,3623.30045924,6728.98656716,1967
861,5180.00114943,3626.0008046,6734.00149425,1967
862,5179.0840046,3625.35880322,6732.80920598,1967
863,5176.82258065,3623.77580645,6729.86935484,1967
864,5180.8200692,3626.57404844,6735.06608997,1968
865,5180.53579677,3626.37505774,6734.6965358,1968
866,5181.66011561,3627.16208092,6736.15815029,1968
867,5178.64930556,3625.05451389,6732.24409722,1968
868,5181.96523754,3627.37566628,6736.55480881,1968
869,5181.15777262,3626.81044084,6735.50510441,1969
870,5184.09756098,3628.86829268,6739.32682927,1969
871,5180.49302326,3626.34511628,6734.64093023,1969
872,5176.73509174,3623.71456422,6729.75561927,1970
873,5169.86727689,3618.90709382,6720.82745995,1970
874,5173.91065292,3621.73745704,6726.0838488,1970
875,5167.88457143,3617.5192,6718.24994286,1971
876,5170.63926941,3619.44748858,6721.83105023,1972
877,5173.17331813,3621.22132269,6725.12531357,1972
878,5172.10820046,3620.47574032,6723.74066059,1974
879,5166.99772469,3616.89840728,6717.09704209,1974
880,5171.32613636,3619.92829545,6722.72397727,1974
881,5175.01021566,3622.50715096,6727.51328036,1975
882,5171.82426304,3620.27698413,6723.37154195,1976
883,5170.97285068,3619.68099548,6722.26470588,1976
884,5175.65118913,3622.95583239,6728.34654587,1976
885,5166.12542373,3616.28779661,6715.96305085,1977
886,5169.28442438,3618.49909707,6720.06975169,1978
887,5170.42953777,3619.30067644,6721.5583991,1979
888,5165.78716216,3616.05101351,6715.52331081,1979
889,5170.40607424,3619.28425197,6721.52789651,1979
890,5171.12359551,3619.78651685,6722.46067416,1980
891,5169.32098765,3618.52469136,6720.11728395,1980
892,5168.54147982,3617.97903587,6719.10392377,1980
893,5167.06047032,3616.94232923,6717.17861142,1981
894,5164.34228188,3615.03959732,6713.64496644,1981
895,5160.57765363,3612.40435754,6708.75094972,1982
896,5163.63169643,3614.5421875,6712.72120536,1984
897,5163.94648829,3614.76254181,6713.13043478,1984
898,5162.65478842,3613.85835189,6711.45122494,1984
899,5161.57508343,3613.1025584,6710.04760845,1984
900,5163.83444444,3614.68411111,6712.98477778,1985
901,5164.6481687,3615.25371809,6714.04261931,1985
902,5167.32594235,3617.12815965,6717.52372506,1985
903,5166.29568106,3616.40697674,6716.18438538,1986
904,5169.71792035,3618.80254425,6720.63329646,1986
905,5170.87624309,3619.61337017,6722.13911602,1986
906,5170.9415011,3619.65905077,6722.22395143,1987
907,5169.3814774,3618.56703418,6720.19592062,1987
908,5164.31277533,3615.01894273,6713.60660793,1987
909,5159.2640264,3611.48481848,6707.04323432,1987
910,5156.89450549,3609.82615385,6703.96285714,1988
911,5153.39517014,3607.3766191,6699.41372119,1988
